,loss,accuracy,val_loss,val_accuracy,lr
0,5.595202922821045,0.5018787980079651,4.485482692718506,0.7304869890213013,1e-04
1,4.099592208862305,0.7083137631416321,3.8023948669433594,0.7698465585708618,1e-04
2,3.194495439529419,0.8165805339813232,3.137930154800415,0.8125417232513428,1e-04
3,2.557297945022583,0.8905589580535889,2.6742398738861084,0.8372248411178589,1e-04
4,2.043973684310913,0.9500939249992371,2.2716994285583496,0.8418945670127869,1e-04
5,1.635066270828247,0.9768670797348022,1.9331352710723877,0.8465643525123596,1e-04
6,1.324979543685913,0.9681775569915771,1.7191669940948486,0.8258839249610901,1e-04
7,1.036695122718811,0.9836778044700623,1.4263917207717896,0.8405603766441345,1e-04
8,0.8486016392707825,0.9922499060630798,1.2951372861862183,0.8485656976699829,5e-05
9,0.7503669261932373,0.9918975830078125,1.2078293561935425,0.8392261266708374,5e-05
10,0.6697165966033936,0.9933066964149475,1.1929214000701904,0.8438959121704102,5e-05
11,0.6067089438438416,0.9890793561935425,1.1372078657150269,0.8365576863288879,2.5e-05
12,0.5805739164352417,0.9896665215492249,1.0818301439285278,0.8472315073013306,2.5e-05
13,0.546174168586731,0.9968295097351074,1.0623273849487305,0.84989994764328,1.25e-05
14,0.5289772152900696,0.9972991943359375,1.0463006496429443,0.8505670428276062,1.25e-05
15,0.5116427540779114,0.9976514577865601,1.0357112884521484,0.8519012928009033,1.25e-05
16,0.49533531069755554,0.998590886592865,1.0141798257827759,0.8559039235115051,1.25e-05
17,0.47916436195373535,0.9977688789367676,1.0007065534591675,0.8519012928009033,1.25e-05
18,0.46121418476104736,0.9990605711936951,1.0203362703323364,0.8418945670127869,1.25e-05
19,0.44703254103660583,0.9989431500434875,0.9865570664405823,0.84989994764328,1e-05
20,0.4336037039756775,0.9980037808418274,0.9766699075698853,0.8519012928009033,1e-05
21,0.42121604084968567,0.99718177318573,0.9533812999725342,0.8465643525123596,1e-05
22,0.405902624130249,0.9984734654426575,0.9300025701522827,0.8519012928009033,1e-05
23,0.39492374658584595,0.997416615486145,0.9093786478042603,0.8539025783538818,1e-05
24,0.38059523701667786,0.9980037808418274,0.890293538570404,0.8585723638534546,1e-05
25,0.3720185160636902,0.9984734654426575,0.8913261294364929,0.8505670428276062,1e-05
26,0.35773271322250366,0.9990605711936951,0.8697748184204102,0.8532354831695557,1e-05
27,0.3449239730834961,0.9994128942489624,0.8522409200668335,0.8545697331428528,1e-05
28,0.33306431770324707,0.9994128942489624,0.8402388095855713,0.8539025783538818,1e-05
29,0.3211706876754761,0.9998825788497925,0.824775755405426,0.8592395186424255,1e-05
