,loss,accuracy,val_loss,val_accuracy,lr
0,5.584547519683838,0.5412165522575378,5.279137134552002,0.7645096778869629,1e-04
1,4.507359981536865,0.7098402976989746,4.373042106628418,0.7751834392547607,1e-04
2,3.876413583755493,0.7942696213722229,3.812239646911621,0.8292194604873657,1e-04
3,3.330840587615967,0.8641380667686462,3.5358781814575195,0.8065376877784729,1e-04
4,2.920689105987549,0.8919680714607239,3.187624454498291,0.7991994619369507,1e-04
5,2.56758189201355,0.9441052079200745,2.86297345161438,0.861907958984375,5e-05
6,2.3509418964385986,0.9675903916358948,2.6876630783081055,0.8712474703788757,5e-05
7,2.1668474674224854,0.9813292622566223,2.506758451461792,0.8752501606941223,5e-05
8,1.9893945455551147,0.9868482947349548,2.3781776428222656,0.8672448396682739,5e-05
9,1.835170030593872,0.9807421565055847,2.2938263416290283,0.8645763993263245,5e-05
10,1.7100553512573242,0.9870831370353699,2.2603774070739746,0.8519012928009033,2.5e-05
11,1.6328377723693848,0.9801549911499023,2.147911787033081,0.8719146251678467,2.5e-05
12,1.5737706422805786,0.9888445138931274,2.097179412841797,0.8632421493530273,1.25e-05
13,1.5335875749588013,0.9908407926559448,2.0015037059783936,0.8672448396682739,1.25e-05
14,1.4974497556686401,0.991780161857605,1.9637930393218994,0.8779186010360718,1e-05
15,1.4628268480300903,0.99483323097229,1.9114893674850464,0.878585696220398,1e-05
16,1.4269829988479614,0.9975340366363525,1.8847379684448242,0.8792528510093689,1e-05
17,1.3941127061843872,0.9982386231422424,1.854641079902649,0.8819212913513184,1e-05
18,1.3569854497909546,0.9991779923439026,1.8203450441360474,0.8772515058517456,1e-05
19,1.3210318088531494,0.9980037808418274,1.772255778312683,0.8805870413780212,1e-05
20,1.2871675491333008,0.9936590194702148,1.7604252099990845,0.8765844106674194,1e-05
21,1.2494239807128906,0.9968295097351074,1.743054986000061,0.8765844106674194,1e-05
22,1.2125693559646606,0.99718177318573,1.6631559133529663,0.8745830655097961,1e-05
23,1.175102710723877,0.99835604429245,1.6496587991714478,0.8825883865356445,1e-05
24,1.137265920639038,0.9987083077430725,1.6012587547302246,0.8805870413780212,1e-05
25,1.1030213832855225,0.9977688789367676,1.580167531967163,0.8805870413780212,1e-05
26,1.0640934705734253,0.998590886592865,1.5388976335525513,0.8832554817199707,1e-05
27,1.0264166593551636,0.9991779923439026,1.49224054813385,0.8792528510093689,1e-05
28,0.9885963797569275,0.9996477365493774,1.4611157178878784,0.8779186010360718,1e-05
29,0.9551725387573242,0.99835604429245,1.5032377243041992,0.8692461848258972,1e-05
